fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,collection_id
MEDIUM,1100,1200,1770488607.0957,1770488613.6035,1770488610.342695,0.09943323433842428,0.425,0.3045900613939989,3.2884690586958545,17.82,3.3251443577685467,col_20260207_191320_5hz
MEDIUM,1120,1220,1770488608.4144,1770488614.9203,1770488611.6572862,0.09785080775854638,0.4148,0.304253270319318,3.1385996877588576,16.64,3.1529046925018203,col_20260207_191320_5hz
MEDIUM,1140,1240,1770488609.7187,1770488617.1692,1770488613.112372,0.09416652855447098,0.4072,0.3070843193652193,3.1483106247637003,16.64,3.16870146905637,col_20260207_191320_5hz
MEDIUM,1160,1260,1770488611.0194,1770488618.3528,1770488614.5888093,0.10058510165526502,0.46509999999999996,0.31901708057720046,3.5814917715946244,17.759999999999998,3.610442216682051,col_20260207_191320_5hz
MEDIUM,1180,1280,1770488612.3368,1770488619.6989,1770488616.070631,0.11235845824413931,0.4687,0.32703803188620123,4.214987525485692,19.97,4.229527160333647,col_20260207_191320_5hz
MEDIUM,1200,1300,1770488613.6702,1770488621.0016,1770488617.5539227,0.1235029298235471,0.4687,0.3272171509869249,4.396486579076524,19.97,4.415340530468743,col_20260207_191320_5hz
MEDIUM,1220,1320,1770488614.987,1770488622.3336,1770488619.0361474,0.12999656632388412,0.479,0.32080673029099627,4.177653995964722,19.97,4.183724775842694,col_20260207_191320_5hz
MEDIUM,1240,1340,1770488617.1692,1770488623.6669,1770488620.3814292,0.1278420736533947,0.479,0.31537173716108424,4.099668682954758,19.97,4.104365602623625,col_20260207_191320_5hz
MEDIUM,1260,1360,1770488618.4195,1770488624.9798,1770488621.706244,0.12345086382443826,0.479,0.3120470648796428,3.8358727442395693,19.27,3.836378630948723,col_20260207_191320_5hz
MEDIUM,1280,1380,1770488619.7655,1770488626.2691,1770488623.02426,0.1115922110364339,0.44999999999999996,0.30839199341098333,3.1699634004196326,17.12,3.1871146825930188,col_20260207_191320_5hz
MEDIUM,1300,1400,1770488621.0683,1770488627.6084,1770488624.341231,0.09778404033378861,0.43069999999999997,0.3059624251440036,2.853295813616247,14.13,2.9150825031206233,col_20260207_191320_5hz
MEDIUM,1320,1420,1770488622.4003,1770488628.9184,1770488625.6619382,0.0934729672151259,0.4422,0.31059883386774007,2.785071999069324,14.21,2.8846538787175144,col_20260207_191320_5hz
MEDIUM,1340,1440,1770488623.7336,1770488630.2518,1770488626.9789047,0.10472139792802615,0.5459,0.3212441930992683,3.1078487736696583,15.55,3.223048246613755,col_20260207_191320_5hz
MEDIUM,1360,1460,1770488625.0465,1770488631.5515,1770488628.293501,0.10695551270972431,0.5459,0.32887855463681426,3.5106454378076974,15.55,3.606990573871798,col_20260207_191320_5hz
MEDIUM,1380,1480,1770488626.3357,1770488632.8688,1770488629.6114817,0.11285371903043337,0.5459,0.3249287018716568,3.8702098276450076,15.55,3.944762477006696,col_20260207_191320_5hz
MEDIUM,1400,1500,1770488627.6751,1770488634.1892,1770488630.929909,0.11867599327159643,0.5459,0.31782703991322075,3.69051261480028,14.89,3.7489235788423323,col_20260207_191320_5hz
MEDIUM,1420,1520,1770488628.9851,1770488635.505,1770488632.2462292,0.11419018791472407,0.5459,0.3111397856269751,3.6290289320974005,14.89,3.694998646819779,col_20260207_191320_5hz
MEDIUM,1440,1540,1770488630.3184,1770488636.8383,1770488633.5635345,0.10541348255322941,0.4571,0.30740307415509033,3.3569481303707986,14.22,3.4029262407522145,col_20260207_191320_5hz
MEDIUM,1460,1560,1770488631.6181,1770488638.1596,1770488634.8847241,0.10152647002629411,0.43170000000000003,0.3019049913466155,2.963985114672474,14.22,3.055741153959216,col_20260207_191320_5hz
MEDIUM,1480,1580,1770488632.9355,1770488639.4697,1770488636.2054043,0.09584744981479684,0.3816,0.30214740012119917,2.803180470465646,13.82,2.854813654163788,col_20260207_191320_5hz
MEDIUM,1500,1600,1770488634.2558,1770488640.7842,1770488637.525108,0.09103523635933505,0.3655,0.30779175216369914,2.840591802776316,14.950000000000001,2.891669241113167,col_20260207_191320_5hz
MEDIUM,1520,1620,1770488635.5716,1770488642.1152,1770488638.8445642,0.09563275783433206,0.3882,0.31480443087733057,2.9764507790319663,14.950000000000001,2.9996816497755225,col_20260207_191320_5hz
MEDIUM,1540,1640,1770488636.905,1770488643.4485,1770488640.166604,0.10082905942237089,0.4145,0.3233010890795142,3.5917589618458527,17.72,3.605685510412687,col_20260207_191320_5hz
MEDIUM,1560,1660,1770488638.2262,1770488644.7686,1770488641.488428,0.1102215072433688,0.4509,0.3237605996720416,3.94751022797915,19.83,3.96380095363024,col_20260207_191320_5hz
MEDIUM,1580,1680,1770488639.5363,1770488646.0857,1770488642.8111463,0.11648655242559118,0.4758,0.3202858610678904,3.8542508688459813,19.83,3.8986643866842394,col_20260207_191320_5hz
MEDIUM,1600,1700,1770488640.8508,1770488647.4017,1770488644.134476,0.11841077739800546,0.4758,0.31424858249481413,3.710792605360747,19.83,3.7523336738621738,col_20260207_191320_5hz
MEDIUM,1620,1720,1770488642.1818,1770488648.7174,1770488645.457524,0.11564710675153098,0.4758,0.3094518931918175,3.6454226092457374,19.83,3.699460230898556,col_20260207_191320_5hz
MEDIUM,1640,1740,1770488643.5152,1770488650.0507,1770488646.7779708,0.10929118838680454,0.4324,0.3063380222891047,3.2699045536529048,17.73,3.346928293226492,col_20260207_191320_5hz
MEDIUM,1660,1760,1770488644.8352,1770488651.3543,1770488648.095448,0.09874333707141966,0.4324,0.303821701331554,3.095619750550768,16.0,3.1311860372708615,col_20260207_191320_5hz
MEDIUM,1680,1780,1770488646.1524,1770488652.6736,1770488649.4128692,0.09138492109752024,0.4121,0.3038805001970347,2.9973585354441665,15.21,3.013771225557773,col_20260207_191320_5hz
MEDIUM,1700,1800,1770488647.4684,1770488654.0073,1770488650.7318602,0.09417175803286247,0.4195,0.3067937292383923,3.0912012228258448,15.21,3.1158315102071867,col_20260207_191320_5hz
MEDIUM,1720,1820,1770488648.7841,1770488655.3216,1770488652.0529432,0.1118660887445342,0.5403,0.3221625420498168,3.6420239908600274,16.450000000000003,3.6784658486929027,col_20260207_191320_5hz
MEDIUM,1740,1840,1770488650.1174,1770488656.6549,1770488653.3737762,0.12046544025570156,0.5403,0.32555972508896125,4.068675817756927,17.84,4.131838694818566,col_20260207_191320_5hz
MEDIUM,1760,1860,1770488651.421,1770488657.9685,1770488654.6964147,0.12588656590359432,0.5403,0.3260475620212487,3.9495442775084824,17.84,4.0494611987275535,col_20260207_191320_5hz
MEDIUM,1780,1880,1770488652.7402,1770488659.2677,1770488656.016646,0.13126728065668156,0.5403,0.3244163496188193,3.906344965565638,17.84,4.0120990765433495,col_20260207_191320_5hz
MEDIUM,1800,1900,1770488654.074,1770488660.6052,1770488657.335774,0.12849052531607147,0.5403,0.3238304936228211,3.850062818968023,17.84,3.936897382457409,col_20260207_191320_5hz
MEDIUM,1820,1920,1770488655.3882,1770488661.9002,1770488658.6547747,0.11262599243069958,0.4687,0.31583649171683753,3.407323493594349,17.71,3.490379778763337,col_20260207_191320_5hz
MEDIUM,1840,1940,1770488656.7216,1770488663.2335,1770488659.970495,0.10181714823643413,0.42479999999999996,0.3106447760706753,2.7448155111045263,13.219999999999999,2.811976351251909,col_20260207_191320_5hz
MEDIUM,1860,1960,1770488658.0352,1770488664.555,1770488661.2876432,0.0944568802099667,0.42479999999999996,0.30752462096554156,2.8786543297172726,17.01,2.9089161211695327,col_20260207_191320_5hz
MEDIUM,1880,1980,1770488659.3344,1770488665.9002,1770488662.610925,0.08968718309212302,0.41769999999999996,0.3087944204482976,2.7624613282361077,17.01,2.7930304330601197,col_20260207_191320_5hz
MEDIUM,1900,2000,1770488660.6719,1770488667.2173,1770488663.9357877,0.0936414036364257,0.4378,0.31576915888034407,2.854961777327325,17.01,2.897984299474378,col_20260207_191320_5hz
MEDIUM,1920,2020,1770488661.9668,1770488668.5066,1770488665.258026,0.10003783273841953,0.4378,0.32408704401749844,3.1543503039453307,17.01,3.2248041801014837,col_20260207_191320_5hz
MEDIUM,1940,2040,1770488663.3002,1770488669.8399,1770488666.579313,0.10445134214073076,0.4378,0.3230377719400627,3.506952630133461,17.55,3.5878298454636894,col_20260207_191320_5hz
MEDIUM,1960,2060,1770488664.6217,1770488671.1741,1770488667.9028802,0.1102937209953495,0.4378,0.32113152336698436,3.234562243952031,15.15,3.3575188755984677,col_20260207_191320_5hz
MEDIUM,1980,2080,1770488665.9669,1770488672.4676,1770488669.219975,0.1076262523736658,0.4378,0.317517005213894,3.2433959533180654,15.15,3.360997917285877,col_20260207_191320_5hz
MEDIUM,2000,2100,1770488667.2839,1770488673.7966,1770488670.5344079,0.1035981269087429,0.4195,0.31412587843092454,3.189830620895097,15.15,3.279838563100325,col_20260207_191320_5hz
MEDIUM,2020,2120,1770488668.5733,1770488675.1012,1770488671.8507376,0.09582576364944868,0.4031,0.31008881776033137,2.9107591037390916,14.79,2.949875929594328,col_20260207_191320_5hz
MEDIUM,2040,2140,1770488669.9066,1770488676.4345,1770488673.1696508,0.08750245150280077,0.3914,0.30718525631937477,2.6064908133350477,15.489999999999998,2.6440703470218034,col_20260207_191320_5hz
MEDIUM,2060,2160,1770488671.2408,1770488677.7546,1770488674.486032,0.08160803231912898,0.38230000000000003,0.3087977132363516,2.6765698552438346,15.489999999999998,2.697964973827496,col_20260207_191320_5hz
MEDIUM,2080,2180,1770488672.5342,1770488680.1933,1770488675.9723837,0.08925721063869294,0.414,0.3172096280064652,3.17778456632919,19.89,3.198393502994902,col_20260207_191320_5hz
MEDIUM,2100,2200,1770488673.8633,1770488681.5266,1770488677.5178652,0.08923750652612387,0.414,0.324052329261803,3.5024332384786434,19.89,3.524312840824435,col_20260207_191320_5hz
MEDIUM,2120,2220,1770488675.1678,1770488682.9262,1770488679.0779753,0.09290006079653554,0.414,0.323570987574597,3.6008969590922764,19.89,3.626515821005059,col_20260207_191320_5hz
MEDIUM,2140,2240,1770488676.5012,1770488684.1647,1770488680.6287622,0.09901411177705934,0.414,0.32065692648062355,3.3954034384738434,19.89,3.4335956372292884,col_20260207_191320_5hz
MEDIUM,2160,2260,1770488677.8213,1770488685.4684,1770488682.174215,0.10050036825305667,0.4028,0.314972930741675,3.2467886842232283,19.89,3.278072604443044,col_20260207_191320_5hz
MEDIUM,2180,2280,1770488680.2599,1770488686.8005,1770488683.551835,0.09499175868989898,0.4006,0.3197452418723381,2.886234287094518,15.48,2.9078868616230586,col_20260207_191320_5hz
MEDIUM,2200,2300,1770488681.6595,1770488688.1338,1770488684.8732748,0.09443571724194189,0.4006,0.3146584308420799,2.5320870344441166,12.16,2.5745203436756916,col_20260207_191320_5hz
MEDIUM,2220,2320,1770488682.9929,1770488689.4487,1770488686.177769,0.08991940571422834,0.3984,0.31426480458365047,2.6559151548948248,14.8,2.6935510019303512,col_20260207_191320_5hz
MEDIUM,2240,2340,1770488684.2314,1770488690.7678,1770488687.494352,0.09113017083271599,0.4013,0.31328896341875817,2.689578916856689,14.8,2.7149779004625434,col_20260207_191320_5hz
MEDIUM,2260,2360,1770488685.535,1770488692.0861,1770488688.8164349,0.09652735269860041,0.4333,0.3216353405644348,3.0260753724915714,16.88,3.082521046156863,col_20260207_191320_5hz
MEDIUM,2280,2380,1770488686.8671,1770488693.406,1770488690.1393747,0.0978365856926743,0.40840000000000004,0.3197649486732403,3.2809792608305224,16.88,3.3568585016351227,col_20260207_191320_5hz
MEDIUM,2300,2400,1770488688.182,1770488694.6726,1770488691.4519699,0.10045577406998565,0.44920000000000004,0.3253793306281147,3.5778658778663015,16.88,3.6386670636374525,col_20260207_191320_5hz
MEDIUM,2320,2420,1770488689.5153,1770488696.0034,1770488692.7629478,0.10291053835249332,0.44920000000000004,0.3207910438275981,3.3973541631687447,16.02,3.501176802162382,col_20260207_191320_5hz
MEDIUM,2340,2440,1770488690.8345,1770488697.3079,1770488694.071995,0.10179485596040697,0.44920000000000004,0.3187039893066919,3.3096014926271713,16.02,3.42239682094289,col_20260207_191320_5hz
MEDIUM,2360,2460,1770488692.1528,1770488698.6022,1770488695.378003,0.09702641353775786,0.4292,0.31242228089558527,3.0895614235680764,15.690000000000001,3.1632728304716307,col_20260207_191320_5hz
MEDIUM,2380,2480,1770488693.4726,1770488699.9189,1770488696.6812189,0.0958045189487427,0.4292,0.31272932081913907,2.877306212414661,15.170000000000002,2.962084401228297,col_20260207_191320_5hz
MEDIUM,2400,2500,1770488694.7393,1770488701.2522,1770488697.9923038,0.09036762486643102,0.4018,0.3057821757395287,2.822477030907426,18.07,2.8914762665462086,col_20260207_191320_5hz
MEDIUM,2420,2520,1770488696.0701,1770488702.5923,1770488699.309979,0.09126380388193339,0.4018,0.3024947356566722,2.9391496372250256,18.07,2.968597817152064,col_20260207_191320_5hz
MEDIUM,2440,2540,1770488697.3746,1770488703.8845,1770488700.6260278,0.09606080667473077,0.45599999999999996,0.30524804127135685,3.042390566643277,18.07,3.0653166231239477,col_20260207_191320_5hz
MEDIUM,2460,2560,1770488698.6688,1770488705.2233,1770488701.9453516,0.10148991316874795,0.45599999999999996,0.3130811925044365,3.361497182804115,18.07,3.4032253818987654,col_20260207_191320_5hz
MEDIUM,2480,2580,1770488699.9855,1770488706.5381,1770488703.2695026,0.10770340512258653,0.46559999999999996,0.31662613363397535,3.706814927940158,19.16,3.7473519984116788,col_20260207_191320_5hz
MEDIUM,2500,2600,1770488701.3189,1770488707.8714,1770488704.59335,0.11228206597226467,0.46559999999999996,0.3183399951309919,3.638876995722719,16.97,3.6890084033517736,col_20260207_191320_5hz
MEDIUM,2520,2620,1770488702.6589,1770488709.188,1770488705.912725,0.11120096692025659,0.46559999999999996,0.3155753897248643,3.404197260735635,16.97,3.490216755446573,col_20260207_191320_5hz
MEDIUM,2540,2640,1770488703.9512,1770488710.5179,1770488707.2371433,0.1060597138596932,0.4319,0.3102551031006581,3.386547178174254,16.97,3.4444472706081593,col_20260207_191320_5hz
MEDIUM,2560,2660,1770488705.29,1770488711.8335,1770488708.5617323,0.09698661109142849,0.42969999999999997,0.31068891080951055,3.1929352389298473,16.97,3.2454728469053626,col_20260207_191320_5hz
MEDIUM,2580,2680,1770488706.6048,1770488713.1356,1770488709.883257,0.08533596940915361,0.40959999999999996,0.3086080982411188,2.847435820172248,13.559999999999999,2.8825410664897735,col_20260207_191320_5hz
MEDIUM,2600,2700,1770488707.9381,1770488714.4689,1770488711.2027497,0.0796743875031368,0.3353,0.30429196670303343,2.7433599308147665,14.84,2.77126739958453,col_20260207_191320_5hz
MEDIUM,2620,2720,1770488709.2546,1770488715.7686,1770488712.519045,0.0804200886532712,0.3584,0.30907484320144857,2.786761093097146,14.84,2.807656139914573,col_20260207_191320_5hz
MEDIUM,2640,2740,1770488710.5846,1770488717.0974,1770488713.8350134,0.08703487192499337,0.4475,0.3214210221811884,3.0684522010290465,14.84,3.1139391451985703,col_20260207_191320_5hz
MEDIUM,2660,2760,1770488711.9001,1770488718.3998,1770488715.149725,0.09291868412219363,0.4475,0.31909914650465615,3.2177816022844064,14.84,3.2433689275196556,col_20260207_191320_5hz
MEDIUM,2680,2780,1770488713.2022,1770488719.7177,1770488716.4636183,0.0986476480966475,0.4475,0.31874431367476974,3.1920687257639053,14.280000000000001,3.227437838285968,col_20260207_191320_5hz
MEDIUM,2700,2800,1770488714.5356,1770488721.051,1770488717.7800448,0.10194001669609438,0.4475,0.3162918120976261,3.042970737618093,14.25,3.090565482237838,col_20260207_191320_5hz
MEDIUM,2720,2820,1770488715.8353,1770488722.3738,1770488719.1008477,0.09916818547800499,0.4475,0.3122490542819946,2.9711466658514185,14.25,3.020844418370466,col_20260207_191320_5hz
MEDIUM,2740,2840,1770488717.1641,1770488723.7104,1770488720.422978,0.09328868987717644,0.3635,0.3051314980463341,2.6710215723576627,11.8,2.7004521843572786,col_20260207_191320_5hz
MEDIUM,2760,2860,1770488718.4664,1770488725.0139,1770488721.7456803,0.09270169186697727,0.3635,0.31058233095267995,2.4936258660833626,11.84,2.5208970625553118,col_20260207_191320_5hz
MEDIUM,2780,2880,1770488719.7844,1770488726.3398,1770488723.0688262,0.09017253408882331,0.3513,0.30573604367166135,2.5852286243193268,15.15,2.6319285704593125,col_20260207_191320_5hz
MEDIUM,2800,2900,1770488721.1177,1770488727.6731,1770488724.3932462,0.0903466063280741,0.3782,0.30764039868001736,2.673292733690046,15.15,2.699968888709646,col_20260207_191320_5hz
MEDIUM,2820,2920,1770488722.4404,1770488728.9677,1770488725.7123203,0.10041043981578808,0.4373,0.308664633218644,2.864792760392975,15.15,2.908754372579438,col_20260207_191320_5hz
MEDIUM,2840,2940,1770488723.7771,1770488730.287,1770488727.028678,0.1009199261989425,0.44189999999999996,0.3142119755833631,3.2290847790047263,17.759999999999998,3.265945957911735,col_20260207_191320_5hz
MEDIUM,2860,2960,1770488725.0806,1770488731.6021,1770488728.3450384,0.10419976151604186,0.44189999999999996,0.3158527175757714,3.4333347331712356,17.759999999999998,3.519299788310169,col_20260207_191320_5hz
MEDIUM,2880,2980,1770488726.4065,1770488732.9176,1770488729.6622632,0.1070172219037665,0.44189999999999996,0.31380778479827426,3.3337243602313618,16.34,3.4088465791232085,col_20260207_191320_5hz
MEDIUM,2900,3000,1770488727.7398,1770488734.251,1770488730.9778302,0.10708775793245463,0.44189999999999996,0.3110182822600627,3.225322929568449,16.34,3.3182989618176357,col_20260207_191320_5hz
MEDIUM,2920,3020,1770488729.0344,1770488735.5902,1770488732.3018832,0.10054016420814123,0.3818,0.31103850067154065,3.126955637677004,16.34,3.179600289344558,col_20260207_191320_5hz
MEDIUM,2940,3040,1770488730.3536,1770488736.8898,1770488733.623634,0.09905752306109819,0.3787,0.3143598764155502,3.0506850115998536,13.87,3.093616653691921,col_20260207_191320_5hz
MEDIUM,2960,3060,1770488731.6688,1770488738.213,1770488734.944928,0.09383487459894642,0.36569999999999997,0.30913252643486094,2.835752758968948,12.93,2.860742735724413,col_20260207_191320_5hz
MEDIUM,2980,3080,1770488732.9843,1770488739.5534,1770488736.2680979,0.08954086630695507,0.36569999999999997,0.3083194085684519,2.92287750513086,12.93,2.941978415964332,col_20260207_191320_5hz
MEDIUM,3000,3100,1770488734.3176,1770488740.8868,1770488737.5952582,0.08868962027204762,0.38029999999999997,0.3116692596327074,3.0019131816226796,12.93,3.0244462303039876,col_20260207_191320_5hz
MEDIUM,3020,3120,1770488735.6569,1770488742.1709,1770488738.9119427,0.09216344841638685,0.4157,0.31888483407023294,3.392694504372594,16.03,3.4264815773618285,col_20260207_191320_5hz
