id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,sample_rate,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz,vibration_dps,accel_mag_g
227,1770488031.5407,30.0,28.3396,0.259,0.1018,-1.1118,-8.51,-2.1,26.95,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.540699Z,15.0,13.34,28.3396,1.1460992452663075
228,1770488031.6074,30.1,23.2922,0.2749,-0.0049,-1.0876,-0.24,1.94,23.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.607399Z,15.0,13.34,23.2922,1.1218145033828009
229,1770488031.6741,30.1,20.7285,0.2874,-0.0457,-1.1223,-0.38,3.6,20.41,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.674099Z,15.0,13.34,20.7285,1.1594156027930624
230,1770488031.7407,30.1,23.6883,0.3103,-0.0574,-1.1096,-12.25,-1.35,20.23,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.740700Z,15.0,13.34,23.6883,1.1536000216712896
231,1770488031.8074,30.1,15.8663,0.325,0.0178,-1.0862,-2.04,1.31,15.68,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.807399Z,15.0,13.34,15.8663,1.133918991815553
232,1770488031.8741,30.1,8.23809,0.3259,-0.0339,-1.0962,-3.02,1.43,7.53,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.874099Z,15.0,13.34,8.23809,1.1441216980723685
233,1770488031.9407,30.1,6.07771,0.3674,0.0647,-1.0771,-4.27,-0.36,4.31,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.940700Z,15.0,13.34,6.07771,1.1398742299043347
234,1770488032.0074,30.2,3.12392,0.3958,0.1082,-1.032,0.79,0.78,2.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.007400Z,15.0,13.34,3.12392,1.110580424822984
235,1770488032.0741,30.1,5.49096,0.3284,0.1855,-1.0347,-0.65,0.16,5.45,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.074100Z,15.0,13.34,5.49096,1.1012996413329117
236,1770488032.1407,30.2,7.03496,0.3481,0.1443,-1.0322,-2.63,-0.44,6.51,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.140700Z,15.0,13.34,7.03496,1.0988325350115913
237,1770488032.2074,30.1,14.0786,0.2898,0.1636,-1.0784,3.05,1.22,13.69,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.207400Z,15.0,13.34,14.0786,1.128581215509101
238,1770488032.2741,30.1,21.5423,0.2161,0.1636,-1.0674,7.66,1.73,20.06,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.274100Z,15.0,13.34,21.5423,1.1012751381920869
239,1770488032.3407,30.1,26.7426,0.2898,0.0918,-1.123,-6.58,-0.16,25.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.340699Z,15.0,13.34,26.7426,1.1634175002981517
240,1770488032.4074,30.1,29.2596,0.2642,0.0063,-1.0889,-8.34,-1.92,27.98,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.407399Z,15.0,13.34,29.2596,1.120510838858777
241,1770488032.4741,30.2,26.6601,0.2676,-0.072,-1.0933,-0.36,2.16,26.57,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.474100Z,15.0,13.34,26.6601,1.1278735079786206
242,1770488032.5407,30.1,23.7662,0.3301,-0.0918,-1.104,-0.39,3.72,23.47,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.540699Z,15.0,13.34,23.7662,1.1559451760356112
243,1770488032.6074,30.1,22.4064,0.3123,-0.1387,-1.1062,-6.49,1.24,21.41,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.607399Z,15.0,13.34,22.4064,1.1577769301553733
244,1770488032.6741,30.1,18.5277,0.3547,-0.0315,-1.0737,-1.83,1.89,18.34,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.674099Z,15.0,13.34,18.5277,1.1312099849276438
245,1770488032.7407,30.1,9.10749,0.3711,-0.0635,-1.0796,-0.7,1.7,8.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.740700Z,15.0,13.34,9.10749,1.1433650423202555
246,1770488032.8074,30.2,5.22691,0.3596,0.0564,-1.0791,-1.63,0.51,4.94,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.807399Z,15.0,13.34,5.22691,1.1388370954618574
247,1770488032.8741,30.2,6.3413,0.4082,0.0559,-1.0437,1.34,1.77,5.94,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.874099Z,15.0,13.34,6.3413,1.1220792039780436
248,1770488032.9407,30.1,9.74127,0.3455,0.1396,-1.0515,-1.59,-0.11,9.61,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.940700Z,15.0,13.34,9.74127,1.1155763801730476
249,1770488033.0074,30.2,8.69475,0.3542,0.0991,-1.0381,-0.79,0.39,8.65,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.007400Z,15.0,13.34,8.69475,1.101331040150962
250,1770488033.0741,30.2,14.4848,0.325,0.0911,-1.083,2.31,2.32,14.11,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.074100Z,15.0,13.34,14.4848,1.1343778955885908
251,1770488033.1443,30.2,10.0544,0.3462,-0.019,-1.0466,1.81,0.89,9.85,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.144299Z,15.0,13.34,10.0544,1.1025366207069949
252,1770488033.2109,30.1,26.3587,0.2615,0.0171,-1.1189,-3.21,0.81,26.15,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.210900Z,15.0,13.34,26.3587,1.1491787806951537
253,1770488033.2776,30.1,28.5696,0.2893,-0.0542,-1.0977,-7.23,-1.28,27.61,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.277600Z,15.0,13.34,28.5696,1.136475877438672
254,1770488033.3443,30.1,28.9515,0.2534,-0.0955,-1.074,-0.46,1.27,28.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.344300Z,15.0,13.34,28.9515,1.1076135652834882
255,1770488033.4109,30.1,27.6776,0.3218,-0.1665,-1.1055,3.21,4.56,27.11,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.410900Z,15.0,13.34,27.6776,1.1633605374087603
256,1770488033.4776,30.1,22.5693,0.3782,-0.1577,-1.1067,-1.52,2.98,22.32,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.477600Z,15.0,13.34,22.5693,1.180122629221218
257,1770488033.5443,30.2,18.5554,0.373,-0.0911,-1.0955,-4.77,0.65,17.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.544300Z,15.0,13.34,18.5554,1.1608395496363828
258,1770488033.6109,29.9,15.509,0.363,-0.114,-1.0996,-4.55,0.7,14.81,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.610899Z,15.0,13.34,15.509,1.1635657093606704
259,1770488033.6776,30.1,9.98762,0.4065,-0.0417,-1.0728,-1.38,0.19,9.89,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.677599Z,15.0,13.34,9.98762,1.1479899738238135
260,1770488033.7443,30.2,5.13104,0.3911,-0.0564,-1.0439,-1.06,-0.06,5.02,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.744299Z,15.0,13.34,5.13104,1.1161842948187366
261,1770488033.8109,30.2,6.40296,0.3345,0.0898,-1.0562,-1.95,-0.77,6.05,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.810899Z,15.0,13.34,6.40296,1.111536202739254
262,1770488033.8776,30.1,10.9564,0.3696,0.0532,-1.054,-1.45,0.03,10.86,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.877599Z,15.0,13.34,10.9564,1.1181906814135056
263,1770488033.9443,30.1,17.9671,0.3035,0.0068,-1.0798,-4.44,-2.88,17.17,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.944299Z,15.0,13.34,17.9671,1.1216623957323346
264,1770488034.0109,30.2,18.8358,0.2737,0.03,-1.0781,-2.96,-0.26,18.6,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.010900Z,15.0,13.34,18.8358,1.1127044980586716
265,1770488034.0776,30.1,23.2306,0.2708,-0.0193,-1.1165,-4.12,0.75,22.85,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.077600Z,15.0,13.34,23.2306,1.1490332371171863
266,1770488034.1443,30.2,30.3037,0.25,-0.0977,-1.094,-6.15,-1.4,29.64,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.144299Z,15.0,13.34,30.3037,1.1264463103051117
267,1770488034.2109,30.2,29.29,0.2649,-0.207,-1.0713,-1.53,1.53,29.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.210900Z,15.0,13.34,29.29,1.122811070483365
268,1770488034.2776,30.1,24.2019,0.3298,-0.207,-1.0667,2.03,3.44,23.87,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.277600Z,15.0,13.34,24.2019,1.1355465336127797
269,1770488034.3443,30.2,21.8566,0.3411,-0.2161,-1.0857,-2.6,2.95,21.5,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.344300Z,15.0,13.34,21.8566,1.1583578505798628
270,1770488034.4109,30.1,18.7952,0.3811,-0.175,-1.0974,-2.19,1.46,18.61,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.410900Z,15.0,13.34,18.7952,1.1747974165787052
271,1770488034.4776,30.2,14.0433,0.3601,-0.1914,-1.106,-4.1,0.2,13.43,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.477600Z,15.0,13.34,14.0433,1.1787883482627406
272,1770488034.5443,30.0,8.92052,0.3418,-0.0942,-1.0657,0.56,1.89,8.7,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.544300Z,15.0,13.34,8.92052,1.1231283853593943
273,1770488034.6109,30.2,4.87528,0.4033,-0.0471,-1.0237,0.58,0.88,4.76,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.610899Z,15.0,13.34,4.87528,1.1012860618386124
274,1770488034.6776,30.2,6.74764,0.3118,-0.009,-1.0679,-3.16,-1.15,5.85,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.677599Z,15.0,13.34,6.74764,1.1125244491695452
275,1770488034.7443,30.1,9.75335,0.2778,-0.0405,-1.0425,-3.09,-1.06,9.19,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.744299Z,15.0,13.34,9.75335,1.0796385228399363
276,1770488034.7954,30.3,27.8163,0.2344,-0.1787,-1.0703,-5.41,0.53,27.28,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.795399Z,15.0,13.34,27.8163,1.1101437474489508
277,1770488034.862,30.2,24.6409,0.3064,-0.2336,-1.0564,1.6,3.49,24.34,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.861999Z,15.0,13.34,24.6409,1.1244691547570347
278,1770488034.9287,30.2,22.8896,0.3132,-0.2476,-1.1057,-3.11,2.4,22.55,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.928699Z,15.0,13.34,22.8896,1.1755732601586342
279,1770488034.9954,30.1,27.881,0.2351,-0.1628,-1.0786,-2.6,1.28,27.73,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:54.995399Z,15.0,13.34,27.881,1.1158646020015153
280,1770488035.062,30.1,24.6959,0.2703,-0.2478,-1.0764,-3.01,0.76,24.5,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.062000Z,15.0,13.34,24.6959,1.1371472595930574
281,1770488035.1287,30.1,19.5982,0.3279,-0.2756,-1.0747,-0.9,2.91,19.36,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.128700Z,15.0,13.34,19.5982,1.1569156667622753
282,1770488035.1954,30.1,16.9065,0.3196,-0.2927,-1.0894,0.79,4.19,16.36,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.195400Z,15.0,13.34,16.9065,1.1724375505757225
283,1770488035.262,30.2,14.7698,0.3459,-0.2488,-1.0715,-3.21,0.44,14.41,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.262000Z,15.0,13.34,14.7698,1.1531090581553853
284,1770488035.3287,30.2,7.39192,0.3606,-0.2109,-1.0601,1.42,0.8,7.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.328700Z,15.0,13.34,7.39192,1.1394398536122914
285,1770488035.3954,30.2,5.52158,0.3633,-0.092,-1.0488,0.34,0.11,5.51,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.395400Z,15.0,13.34,5.52158,1.1137469775492097
286,1770488035.462,30.1,3.89528,0.3584,-0.1045,-1.0732,-2.62,0.12,2.88,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.461999Z,15.0,13.34,3.89528,1.136278596999873
287,1770488035.5287,30.1,5.39805,0.2603,-0.0469,-1.0432,-0.24,-0.82,5.33,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.528700Z,15.0,13.34,5.39805,1.0762072012396124
288,1770488035.5954,30.2,11.1975,0.2634,-0.0701,-1.0901,-1.98,-0.15,11.02,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.595400Z,15.0,13.34,11.1975,1.1236599040635027
289,1770488035.662,30.2,12.6909,0.2056,-0.1108,-1.0923,-2.82,-0.3,12.37,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.661999Z,15.0,13.34,12.6909,1.1169902819630975
290,1770488035.7287,30.1,16.2579,0.196,-0.1318,-1.0942,-2.13,-0.5,16.11,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.728699Z,15.0,13.34,16.2579,1.1194020189368965
291,1770488035.7954,30.2,21.293,0.1621,-0.158,-1.0845,0.56,1.67,21.22,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.795399Z,15.0,13.34,21.293,1.1078721316108642
292,1770488035.862,30.2,22.0336,0.2007,-0.2676,-1.0725,-3.77,0.9,21.69,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.861999Z,15.0,13.34,22.0336,1.1234529362639096
293,1770488035.9287,30.1,17.9885,0.2412,-0.26,-1.0876,-3.63,1.86,17.52,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.928699Z,15.0,13.34,17.9885,1.1439629364625412
294,1770488035.9954,30.0,13.8153,0.304,-0.272,-1.095,1.84,3.71,13.18,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:55.995399Z,15.0,13.34,13.8153,1.1685140136087373
295,1770488036.062,30.2,12.0706,0.3181,-0.2827,-1.0847,-1.85,2.27,11.71,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.062000Z,15.0,13.34,12.0706,1.1651956874276526
296,1770488036.1287,30.1,6.39952,0.3306,-0.2681,-1.1028,-3.88,0.63,5.05,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.128700Z,15.0,13.34,6.39952,1.1820921326191118
297,1770488036.1954,30.2,0.950421,0.3643,-0.1985,-1.0513,-0.11,0.56,-0.76,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.195400Z,15.0,13.34,0.950421,1.1301984029364047
298,1770488036.262,30.1,2.51716,0.3567,-0.1304,-1.0503,1.08,-0.39,-2.24,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.262000Z,15.0,13.34,2.51716,1.116856812666691
299,1770488036.3287,30.2,2.93643,0.3083,-0.073,-1.0481,-2.05,-1.76,-1.15,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.328700Z,15.0,13.34,2.93643,1.094939039398998
300,1770488036.3954,30.1,2.25158,0.2651,-0.0942,-1.0613,-1.34,-1.66,0.72,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.395400Z,15.0,13.34,2.25158,1.0979568935072086
301,1770488036.4307,30.1,11.7346,0.2053,-0.2893,-1.0906,-4.25,2.45,10.66,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.430700Z,15.0,13.34,11.7346,1.146843903938108
302,1770488036.4974,30.1,7.14875,0.1711,-0.1206,-1.1038,-2.01,-0.98,6.79,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.497400Z,15.0,13.34,7.14875,1.1234740806979036
303,1770488036.564,30.1,10.743,0.1484,-0.1638,-1.0935,-1.6,-0.26,10.62,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.563999Z,15.0,13.34,10.743,1.1156142926657044
304,1770488036.6307,30.1,10.0456,0.1785,-0.2151,-1.1179,-0.89,1.52,9.89,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.630700Z,15.0,13.34,10.0456,1.1523153518026217
305,1770488036.6974,30.1,8.38292,0.1516,-0.2722,-1.0889,-1.53,2.35,7.9,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.697400Z,15.0,13.34,8.38292,1.1325981679307098
306,1770488036.764,30.1,7.39434,0.2019,-0.2966,-1.0754,-1.67,2.72,6.67,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.763999Z,15.0,13.34,7.39434,1.1336755841068467
307,1770488036.8307,30.1,4.88083,0.2544,-0.2996,-1.094,-0.72,3.75,3.04,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.830699Z,15.0,13.34,4.88083,1.1624609756890767
308,1770488036.8974,30.0,3.73799,0.3333,-0.2561,-1.0574,0.66,3.57,-0.89,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.897399Z,15.0,13.34,3.73799,1.1378799848841703
309,1770488036.964,30.1,3.34476,0.3735,-0.2178,-1.0691,-0.83,2.61,-1.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:56.963999Z,15.0,13.34,3.34476,1.15321892977873
310,1770488037.0307,30.1,3.61902,0.3389,-0.1995,-1.0413,-1.1,0.93,-3.32,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.030699Z,15.0,13.34,3.61902,1.1130854190043098
311,1770488037.0974,30.2,3.76525,0.3474,-0.1243,-1.0459,-1.21,-0.73,-3.49,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.097399Z,15.0,13.34,3.76525,1.1090735142451107
312,1770488037.164,30.3,4.99312,0.3367,-0.1458,-1.0503,-2.92,-2.32,-3.32,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.164000Z,15.0,13.34,4.99312,1.1125442103575032
313,1770488037.2307,30.2,3.96932,0.3025,-0.0879,-1.0791,-2.49,-2.73,-1.45,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.230700Z,15.0,13.34,3.96932,1.1241394353015108
314,1770488037.2974,30.1,4.21959,0.248,-0.0974,-1.0767,-2.62,-3.09,1.18,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.297399Z,15.0,13.34,4.21959,1.1091770147275861
315,1770488037.364,30.1,4.22527,0.2114,-0.1309,-1.1091,-2.13,-2.54,2.62,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.364000Z,15.0,13.34,4.22527,1.1366299221822378
316,1770488037.4307,30.1,4.40946,0.1697,-0.1797,-1.1082,-1.97,-1.82,3.5,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.430700Z,15.0,13.34,4.40946,1.1354282980443988
317,1770488037.4974,30.2,3.91403,0.156,-0.2412,-1.0977,0.66,0.54,3.82,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.497400Z,15.0,13.34,3.91403,1.134662385910452
318,1770488037.564,30.2,4.58629,0.1453,-0.2256,-1.1165,0.62,1.44,4.31,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.563999Z,15.0,13.34,4.58629,1.1482942567129735
319,1770488037.6307,30.1,5.49696,0.1848,-0.2666,-1.0974,0.07,2.41,4.94,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.630700Z,15.0,13.34,5.49696,1.1443397048079733
320,1770488037.6974,30.2,3.8341,0.2429,-0.3181,-1.0828,-0.73,2.57,-2.75,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.697400Z,15.0,13.34,3.8341,1.1544019490628037
321,1770488037.764,30.1,11.0123,0.2915,-0.2549,-1.0796,2.07,2.9,-10.42,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.763999Z,15.0,13.34,11.0123,1.1469448199455805
322,1770488037.8307,30.2,13.6777,0.3113,-0.2104,-1.0681,1.59,3.74,-13.06,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.830699Z,15.0,13.34,13.6777,1.1322603322557936
323,1770488037.8974,30.1,12.8067,0.3276,-0.1833,-1.083,-2.79,0.69,-12.48,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.897399Z,15.0,13.34,12.8067,1.1462153593457034
324,1770488037.964,30.1,16.4458,0.3069,-0.2002,-1.0483,-1.17,-0.37,-16.4,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:57.963999Z,15.0,13.34,16.4458,1.1104956280868465
325,1770488038.0307,30.1,19.9672,0.3606,-0.114,-1.0339,0.73,-0.39,-19.95,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:58.030699Z,15.0,13.34,19.9672,1.1008985284757173
346,1770488039.7143,30.1,19.6476,0.3416,0.0002,-1.064,1.14,-0.98,-19.59,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.714299Z,15.0,13.34,19.6476,1.1174912080191057
347,1770488039.7143,30.1,18.2706,0.2993,0.0115,-1.0657,6.01,1.08,-17.22,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.714299Z,15.0,13.34,18.2706,1.1069910704246897
348,1770488039.7143,30.1,19.4421,0.2976,0.001,-1.0681,1.49,-0.76,-19.37,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.714299Z,15.0,13.34,19.4421,1.1087850873816802
349,1770488039.7143,30.1,16.6805,0.2632,0.0393,-1.0791,0.59,-0.58,-16.66,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.714299Z,15.0,13.34,16.6805,1.1114295029375456
350,1770488039.7143,30.2,11.415,0.2593,0.0286,-1.092,-0.85,-0.55,-11.37,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.714299Z,15.0,13.34,11.415,1.1227281282661445
351,1770488039.7319,30.1,24.5733,0.3982,-0.0085,-1.0264,1.69,0.5,-24.51,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.731899Z,15.0,13.34,24.5733,1.100968868769685
352,1770488039.7986,30.1,5.54063,0.2515,-0.0981,-1.0898,0.05,1.05,-5.44,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.798599Z,15.0,13.34,5.54063,1.1227376808498057
353,1770488039.8653,30.2,9.59342,0.2576,-0.1311,-1.0908,-2.47,0.0,-9.27,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.865299Z,15.0,13.34,9.59342,1.1284456610754459
354,1770488039.9319,30.1,10.7231,0.2944,-0.1636,-1.094,-0.93,2.31,-10.43,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.931900Z,15.0,13.34,10.7231,1.1446712715884855
355,1770488039.9986,30.2,11.8491,0.3484,-0.1304,-1.1038,-2.73,1.44,-11.44,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:59.998600Z,15.0,13.34,11.8491,1.164800910027117
356,1770488040.0653,30.2,13.2769,0.3452,-0.1748,-1.0986,0.83,3.39,-12.81,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.065299Z,15.0,13.34,13.2769,1.1647489171490997
357,1770488040.1319,30.1,15.3371,0.3499,-0.0928,-1.0713,0.78,1.97,-15.19,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.131900Z,15.0,13.34,15.3371,1.1308074725610897
358,1770488040.1986,30.2,17.0209,0.3572,-0.0583,-1.0774,-2.34,1.15,-16.82,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.198600Z,15.0,13.34,17.0209,1.1365656558245985
359,1770488040.2653,30.2,23.4309,0.3435,-0.0466,-1.0623,1.59,1.12,-23.35,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.265300Z,15.0,13.34,23.4309,1.1174278947654743
360,1770488040.3319,30.1,24.8829,0.355,0.075,-1.04,0.92,0.89,-24.85,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.331899Z,15.0,13.34,24.8829,1.101476282086909
361,1770488040.3986,30.2,26.0168,0.4062,0.0652,-1.0354,3.31,1.53,-25.76,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.398600Z,15.0,13.34,26.0168,1.1141376216608074
362,1770488040.4653,30.1,23.6118,0.342,0.1079,-1.0339,-2.26,-0.4,-23.5,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.465300Z,15.0,13.34,23.6118,1.0943288445435402
363,1770488040.5319,30.1,24.2184,0.3328,0.082,-1.0979,-2.87,-0.61,-24.04,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.531899Z,15.0,13.34,24.2184,1.1501583586619715
364,1770488040.5986,30.0,26.1378,0.3616,0.0369,-1.0969,-1.99,-0.79,-26.05,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.598599Z,15.0,13.34,26.1378,1.1555543172001912
365,1770488040.6653,30.2,21.2113,0.2976,0.0886,-1.0869,0.38,-0.58,-21.2,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.665299Z,15.0,13.34,21.2113,1.1303837091890523
366,1770488040.7319,30.2,14.4797,0.3025,0.0625,-1.0894,0.85,-0.37,-14.45,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.731899Z,15.0,13.34,14.4797,1.1323448502995894
367,1770488040.7986,30.2,11.9353,0.2615,0.0168,-1.0918,4.76,-1.65,-10.82,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.798599Z,15.0,13.34,11.9353,1.1228052947862333
368,1770488040.8653,30.1,10.3903,0.2424,0.0085,-1.0957,3.24,0.21,-9.87,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.865299Z,15.0,13.34,10.3903,1.122224799226964
369,1770488040.9319,30.0,8.57745,0.2671,0.0562,-1.0417,2.26,-1.03,-8.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.931900Z,15.0,13.34,8.57745,1.0768657019331611
370,1770488040.9986,30.1,4.17203,0.2454,0.0408,-1.0681,3.24,0.31,-2.61,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:00.998600Z,15.0,13.34,4.17203,1.096687471433863
371,1770488041.0653,30.2,5.83991,0.2634,-0.0129,-1.0718,3.38,2.6,-3.99,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:01.065299Z,15.0,13.34,5.83991,1.1037668277312924
372,1770488041.1319,30.1,6.91647,0.239,0.0215,-1.0747,4.06,2.56,-4.98,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:14:01.131900Z,15.0,13.34,6.91647,1.1011645381140822
